Directory,Id,Test Run ID,Test Case ID,Name,Status,Executed By,Executed End,Application,Module,Requirement,Requirement Name,Defect IDs
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85149,85149,65149,QC1 scenario 3202,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85150,85150,65150,QC1 scenario 3203,Blocked,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85151,85151,65151,QC1 scenario 3204,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85152,85152,65152,QC1 scenario 3205,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85153,85153,65153,QC1 scenario 3206,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85154,85154,65154,QC1 scenario 3207,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85155,85155,65155,QC1 scenario 3208,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85156,85156,65156,QC1 scenario 3209,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85157,85157,65157,QC1 scenario 3210,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85158,85158,65158,QC1 scenario 3211,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85159,85159,65159,QC1 scenario 3212,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85160,85160,65160,QC1 scenario 3213,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85161,85161,65161,QC1 scenario 3214,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85162,85162,65162,QC1 scenario 3215,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85163,85163,65163,QC1 scenario 3216,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85164,85164,65164,QC1 scenario 3217,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85165,85165,65165,QC1 scenario 3218,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85166,85166,65166,QC1 scenario 3219,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85167,85167,65167,QC1 scenario 3220,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85168,85168,65168,QC1 scenario 3221,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85169,85169,65169,QC1 scenario 3222,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85170,85170,65170,QC1 scenario 3223,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85171,85171,65171,QC1 scenario 3224,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85172,85172,65172,QC1 scenario 3225,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85173,85173,65173,QC1 scenario 3226,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85174,85174,65174,QC1 scenario 3227,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85175,85175,65175,QC1 scenario 3228,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85176,85176,65176,QC1 scenario 3229,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85177,85177,65177,QC1 scenario 3230,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85178,85178,65178,QC1 scenario 3231,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85179,85179,65179,QC1 scenario 3232,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85180,85180,65180,QC1 scenario 3233,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85181,85181,65181,QC1 scenario 3234,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85182,85182,65182,QC1 scenario 3235,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85183,85183,65183,QC1 scenario 3236,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85184,85184,65184,QC1 scenario 3237,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85185,85185,65185,QC1 scenario 3238,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85186,85186,65186,QC1 scenario 3239,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85187,85187,65187,QC1 scenario 3240,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1080,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85188,85188,65188,QC1 scenario 3241,Blocked,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85189,85189,65189,QC1 scenario 3242,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85190,85190,65190,QC1 scenario 3243,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85191,85191,65191,QC1 scenario 3244,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85192,85192,65192,QC1 scenario 3245,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85193,85193,65193,QC1 scenario 3246,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85194,85194,65194,QC1 scenario 3247,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85195,85195,65195,QC1 scenario 3248,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85196,85196,65196,QC1 scenario 3249,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85197,85197,65197,QC1 scenario 3250,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85198,85198,65198,QC1 scenario 3251,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85199,85199,65199,QC1 scenario 3252,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85200,85200,65200,QC1 scenario 3253,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85201,85201,65201,QC1 scenario 3254,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85202,85202,65202,QC1 scenario 3255,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85203,85203,65203,QC1 scenario 3256,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85204,85204,65204,QC1 scenario 3257,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85205,85205,65205,QC1 scenario 3258,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85206,85206,65206,QC1 scenario 3259,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85207,85207,65207,QC1 scenario 3260,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85208,85208,65208,QC1 scenario 3261,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85209,85209,65209,QC1 scenario 3262,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85210,85210,65210,QC1 scenario 3263,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85211,85211,65211,QC1 scenario 3264,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85212,85212,65212,QC1 scenario 3265,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85213,85213,65213,QC1 scenario 3266,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85214,85214,65214,QC1 scenario 3267,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85215,85215,65215,QC1 scenario 3268,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85216,85216,65216,QC1 scenario 3269,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85217,85217,65217,QC1 scenario 3270,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85218,85218,65218,QC1 scenario 3271,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85219,85219,65219,QC1 scenario 3272,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85220,85220,65220,QC1 scenario 3273,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85221,85221,65221,QC1 scenario 3274,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85222,85222,65222,QC1 scenario 3275,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85223,85223,65223,QC1 scenario 3276,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85224,85224,65224,QC1 scenario 3277,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85225,85225,65225,QC1 scenario 3278,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85226,85226,65226,QC1 scenario 3279,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85227,85227,65227,QC1 scenario 3280,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1081,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85228,85228,65228,QC1 scenario 3281,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85229,85229,65229,QC1 scenario 3282,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85230,85230,65230,QC1 scenario 3283,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85231,85231,65231,QC1 scenario 3284,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85232,85232,65232,QC1 scenario 3285,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85233,85233,65233,QC1 scenario 3286,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85234,85234,65234,QC1 scenario 3287,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85235,85235,65235,QC1 scenario 3288,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85236,85236,65236,QC1 scenario 3289,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85237,85237,65237,QC1 scenario 3290,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85238,85238,65238,QC1 scenario 3291,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85239,85239,65239,QC1 scenario 3292,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85240,85240,65240,QC1 scenario 3293,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85241,85241,65241,QC1 scenario 3294,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85242,85242,65242,QC1 scenario 3295,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85243,85243,65243,QC1 scenario 3296,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85244,85244,65244,QC1 scenario 3297,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85245,85245,65245,QC1 scenario 3298,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85246,85246,65246,QC1 scenario 3299,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85247,85247,65247,QC1 scenario 3300,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85248,85248,65248,QC1 scenario 3301,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85249,85249,65249,QC1 scenario 3302,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85250,85250,65250,QC1 scenario 3303,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85251,85251,65251,QC1 scenario 3304,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85252,85252,65252,QC1 scenario 3305,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85253,85253,65253,QC1 scenario 3306,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85254,85254,65254,QC1 scenario 3307,Unexecuted,A. Sylaj,,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85255,85255,65255,QC1 scenario 3308,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85256,85256,65256,QC1 scenario 3309,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85257,85257,65257,QC1 scenario 3310,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85258,85258,65258,QC1 scenario 3311,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85259,85259,65259,QC1 scenario 3312,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85260,85260,65260,QC1 scenario 3313,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85261,85261,65261,QC1 scenario 3314,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85262,85262,65262,QC1 scenario 3315,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85263,85263,65263,QC1 scenario 3316,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85264,85264,65264,QC1 scenario 3317,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85265,85265,65265,QC1 scenario 3318,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85266,85266,65266,QC1 scenario 3319,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85267,85267,65267,QC1 scenario 3320,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1082,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85268,85268,65268,QC1 scenario 3321,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85269,85269,65269,QC1 scenario 3322,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85270,85270,65270,QC1 scenario 3323,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85271,85271,65271,QC1 scenario 3324,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85272,85272,65272,QC1 scenario 3325,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85273,85273,65273,QC1 scenario 3326,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85274,85274,65274,QC1 scenario 3327,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85275,85275,65275,QC1 scenario 3328,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85276,85276,65276,QC1 scenario 3329,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85277,85277,65277,QC1 scenario 3330,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85278,85278,65278,QC1 scenario 3331,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85279,85279,65279,QC1 scenario 3332,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85280,85280,65280,QC1 scenario 3333,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85281,85281,65281,QC1 scenario 3334,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85282,85282,65282,QC1 scenario 3335,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85283,85283,65283,QC1 scenario 3336,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85284,85284,65284,QC1 scenario 3337,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85285,85285,65285,QC1 scenario 3338,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85286,85286,65286,QC1 scenario 3339,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85287,85287,65287,QC1 scenario 3340,Not Relevant,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85288,85288,65288,QC1 scenario 3341,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85289,85289,65289,QC1 scenario 3342,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85290,85290,65290,QC1 scenario 3343,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85291,85291,65291,QC1 scenario 3344,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85292,85292,65292,QC1 scenario 3345,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85293,85293,65293,QC1 scenario 3346,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85294,85294,65294,QC1 scenario 3347,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85295,85295,65295,QC1 scenario 3348,Blocked,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85296,85296,65296,QC1 scenario 3349,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85297,85297,65297,QC1 scenario 3350,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85298,85298,65298,QC1 scenario 3351,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85299,85299,65299,QC1 scenario 3352,Failed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
GC SAP Upgrade / QC1 / Finance / Team Finance,TR-85300,85300,65300,QC1 scenario 3353,Passed,A. Sylaj,15/09/2026,SAP FI,Finance,REQ-1083,Requirement,
